,mid_x,mid_y,mid_z,DTT_Mass_Recovery,MS_Actual,Al_pct,As_ppm,Au_ppm,Be_ppm,Ca_pct,Cr_ppm,Cu_pct,Fe_pct,K_pct,Mg_pct,Mn_ppm,Na_pct,P_ppm,Pb_ppm,S_pct,Si_pct,Sr_ppm,Ti_pct,V_ppm,W_ppm,Ac,Cb,Ch,Cp,Ep,FeOx_1_pct,He_s,Kspar,Lm,Mt,Py,ANDE_LOWER,ANDE_UPPER,ANLT,BX,Fe1_M1_100,Fe1_M1_200,Fe1_M1_220,Fe1_M1_221,Fe1_M1_222,Fe1_M1_302,Fe1_M1_304,Fe1_M1_306,Fe1_M1_400,Fe1_M1_502,Fe1_M1_504,Fe1_M1_506,Fe1_M1_508,Fe1_M1_602,Fe1_M1_604,Fe1_M1_606,Fe1_M1_802,Fe1_M1_804,Fe1_M1_806,Fe1_M1_808,Fe1_M1_902,Fe1_M1_904,Fe1_M1_906,Fe1_M1_908,in,out
727,0.009488192,0.25386464,-1.223117317,-0.679396985,-0.521270247,1.310531894,0.241466498,-1.098069106,0.188396812,0.972527473,0.123904881,2.625646979,-1.347123521,-0.227848101,1.320261438,0.666666667,0,0.024390244,0.332777314,-0.172517553,1.120591413,0.168035251,1.827586207,0,0.158980391,0,0,0.666666667,0.066666667,0,-0.545454545,-0.2,0,0,-0.348837209,0.0125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
728,0.008693077,0.253793455,-1.241128539,-0.663316583,-0.512729955,1.438034776,0.241466498,-1.166250924,0.188396812,0.752747253,0.249061327,0.696560731,-1.334377612,-0.101265823,1.941176471,1.305936073,0,-0.219512195,0.332777314,-0.545636911,1.171459818,0.168035251,1.862068966,0,0.158980391,0,0,0.666666667,0.1,0.333333333,-0.536363636,-0.15,0.333333333,0,-0.337209302,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
729,0.008379471,0.253764981,-1.248233558,-0.663316583,-0.512729955,1.438034776,0.241466498,-1.166250924,0.188396812,0.752747253,0.249061327,0.696560731,-1.334377612,-0.101265823,1.941176471,1.305936073,0,-0.219512195,0.332777314,-0.545636911,1.171459818,0.168035251,1.862068966,0,0.158980391,0.333333333,0,0.666666667,0,0.666666667,-0.545454545,-0.2,0,0,-0.348837209,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
730,0.007252017,0.253663898,-1.273776099,-0.651256281,-0.465529221,1.478603875,0.241466498,0,0.188396812,0.164835165,0.374217772,-0.208968219,-1.17717808,0.658227848,1.725490196,1.03196347,0,0.268292683,0.332777314,-0.750250752,1.298630831,0.168035251,1.655172414,0,0.158980391,0.333333333,0,0.666666667,0.033333333,0.333333333,-0.454545455,0.3,0.333333333,0,-0.348837209,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
731,0.006938411,0.253635424,-1.280881117,-0.651256281,-0.465529221,1.478603875,0.241466498,0,0.188396812,0.164835165,0.374217772,-0.208968219,-1.17717808,0.658227848,1.725490196,1.03196347,0,0.268292683,0.332777314,-0.750250752,1.298630831,0.168035251,1.655172414,0,0.158980391,0,0.333333333,0.666666667,0.013333333,0,0.090909091,0.1,0,0,0.465116279,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
732,0.00671107,0.253614068,-1.286032256,-0.089246231,0.096755257,0.533923432,0.241466498,-1.348069106,0.188396812,-0.472527473,0.249061327,-0.059981619,-0.527136768,-0.607594937,1.359477124,0.392694064,0,0.268292683,0.332777314,-0.67001003,0.967986198,0.168035251,0.931034483,0,0.158980391,0,0.333333333,0.666666667,0.013333333,0,0.090909091,0.1,0,0,0.465116279,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
733,0.006460139,0.253592713,-1.29171627,-0.089246231,0.096755257,0.533923432,0.241466498,-1.348069106,0.188396812,-0.472527473,0.249061327,-0.059981619,-0.527136768,-0.607594937,1.359477124,0.392694064,0,0.268292683,0.332777314,-0.67001003,0.967986198,0.168035251,0.931034483,0,0.158980391,0.333333333,0.666666667,0.333333333,0,0,0.727272727,-0.2,0,0,1.279069767,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
734,0.006358379,0.253582747,-1.294025402,-0.089246231,0.096755257,0.533923432,0.241466498,-1.348069106,0.188396812,-0.472527473,0.249061327,-0.059981619,-0.527136768,-0.607594937,1.359477124,0.392694064,0,0.268292683,0.332777314,-0.67001003,0.967986198,0.168035251,0.931034483,0,0.158980391,0,0,0.666666667,0,0.333333333,-0.545454545,-0.2,0.333333333,0,-0.348837209,0.0125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
735,0.006275121,0.253575628,-1.295908232,1.664321608,2.403342251,-1.198956645,0.241466498,0,0.188396812,-0.39010989,0.123904881,-0.338605911,1.367754897,-0.860759494,-0.202614379,-0.246575342,0,-0.707317073,0.332777314,-0.738214644,-1.290570984,0.168035251,-0.206896552,0,0.158980391,0,0,0.666666667,0,0.333333333,-0.545454545,-0.2,0.333333333,0,-0.348837209,0.0125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
736,0.006066744,0.25355712,-1.300633069,1.664321608,2.403342251,-1.198956645,0.241466498,0,0.188396812,-0.39010989,0.123904881,-0.338605911,1.367754897,-0.860759494,-0.202614379,-0.246575342,0,-0.707317073,0.332777314,-0.738214644,-1.290570984,0.168035251,-0.206896552,0,0.158980391,0.666666667,0.666666667,0.666666667,0,0,0.909090909,-0.2,0,0,1.511627907,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
737,0.005804712,0.253532917,-1.306565759,1.664321608,2.403342251,-1.198956645,0.241466498,0,0.188396812,-0.39010989,0.123904881,-0.338605911,1.367754897,-0.860759494,-0.202614379,-0.246575342,0,-0.707317073,0.332777314,-0.738214644,-1.290570984,0.168035251,-0.206896552,0,0.158980391,0.333333333,0,0.666666667,0.02,0.333333333,-0.509090909,0,0,0,-0.325581395,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
738,0.005699715,0.253522952,-1.30894594,1.664321608,2.403342251,-1.198956645,0.241466498,0,0.188396812,-0.39010989,0.123904881,-0.338605911,1.367754897,-0.860759494,-0.202614379,-0.246575342,0,-0.707317073,0.332777314,-0.738214644,-1.290570984,0.168035251,-0.206896552,0,0.158980391,0.333333333,0.333333333,0.666666667,0,0,-0.545454545,-0.2,0,0,-0.348837209,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
739,0.00436689,0.253403361,-1.339142269,-0.659296482,-0.502564925,1.507581803,0.241466498,0,0.188396812,0.313186813,0.374217772,-0.267014947,-1.181426716,2.303797468,0.620915033,0.392694064,0,0.024390244,0.332777314,-0.706118355,1.641992564,0.168035251,1.551724138,0,0.158980391,0,0,1,0.006666667,0.333333333,-0.418181818,0.5,0.666666667,0,-0.348837209,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
740,0.004233677,0.253391971,-1.342161901,-0.659296482,-0.502564925,1.507581803,0.241466498,0,0.188396812,0.313186813,0.374217772,-0.267014947,-1.181426716,2.303797468,0.620915033,0.392694064,0,0.024390244,0.332777314,-0.706118355,1.641992564,0.168035251,1.551724138,0,0.158980391,0,0,1,0,0.666666667,-0.509090909,0,0,0,-0.348837209,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
741,0.00396702,0.253367768,-1.348201167,-0.659296482,-0.502564925,1.507581803,0.241466498,0,0.188396812,0.313186813,0.374217772,-0.267014947,-1.181426716,2.303797468,0.620915033,0.392694064,0,0.024390244,0.332777314,-0.706118355,1.641992564,0.168035251,1.551724138,0,0.158980391,0,0,1,0.006666667,0.333333333,-0.509090909,0,0.666666667,0,-0.302325581,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
762,-0.370011962,0.143725601,-0.114416347,-0.209045226,-0.293681887,1.664062612,0.241466498,0,0.188396812,0.450549451,0.123904881,-0.332801238,-1.817872392,0.405063291,0.477124183,0.392694064,0,3.43902439,0.332777314,-0.774322969,2.659360664,0.168035251,4.275862069,0,0.158980391,0,0.333333333,0.333333333,0.02,0,-0.509090909,-0.2,0.333333333,0,-0.302325581,0.01,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
801,-0.414778716,0.140942263,-0.992798334,2.448241206,3.317986668,-2.05090772,0.241466498,0,0.188396812,-0.098901099,0.123904881,-0.278624293,2.582864799,-0.987341772,-1.019607843,-0.97716895,0,-0.951219512,0.332777314,1.352056169,-3.159984868,0.168035251,-0.793103448,0,0.158980391,0.666666667,0.666666667,0.666666667,0.033333333,0,0.727272727,-0.2,0.333333333,0,1.279069767,0.375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
802,-0.415181824,0.140920908,-1.001494738,0.180904523,0.094880558,0.452785234,0.241466498,0,0.188396812,0.747252747,0.249061327,-0.325061675,-0.289213151,1.797468354,0.640522876,0.666666667,0,-0.463414634,0.332777314,0.104312939,0.166808819,0.168035251,0.724137931,0,0.158980391,0.666666667,0.666666667,0.666666667,0.033333333,0,0.727272727,-0.2,0.333333333,0,1.279069767,0.375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
803,-0.415510694,0.1409024,-1.008594012,0.180904523,0.094880558,0.452785234,0.241466498,0,0.188396812,0.747252747,0.249061327,-0.325061675,-0.289213151,1.797468354,0.640522876,0.666666667,0,-0.463414634,0.332777314,0.104312939,0.166808819,0.168035251,0.724137931,0,0.158980391,0.666666667,0.333333333,0.666666667,0.033333333,0.666666667,-0.418181818,0.5,0.333333333,0,-0.348837209,0.05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
804,-0.416563678,0.140846875,-1.031383817,-0.164824121,-0.045013587,0.78313361,0.241466498,0,0.188396812,2.351648352,0.249061327,-0.270884729,-0.943503099,1.291139241,0.653594771,0.757990868,0,0.024390244,0.332777314,1.55667001,0.484736351,0.168035251,0.689655172,0,0.158980391,0,0.333333333,0.666666667,0,1,-0.490909091,0.1,0,0,-0.348837209,0.0125,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
805,-0.416832186,0.140832638,-1.037205789,-0.164824121,-0.045013587,0.78313361,0.241466498,0,0.188396812,2.351648352,0.249061327,-0.270884729,-0.943503099,1.291139241,0.653594771,0.757990868,0,0.024390244,0.332777314,1.55667001,0.484736351,0.168035251,0.689655172,0,0.158980391,0.666666667,0,0.666666667,0.013333333,0,-0.181818182,1,0.333333333,0,0.11627907,0.425,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
806,-0.417016972,0.140822672,-1.041217334,-0.164824121,-0.045013587,0.78313361,0.241466498,0,0.188396812,2.351648352,0.249061327,-0.270884729,-0.943503099,1.291139241,0.653594771,0.757990868,0,0.024390244,0.332777314,1.55667001,0.484736351,0.168035251,0.689655172,0,0.158980391,0.666666667,0.333333333,0.666666667,0,0.666666667,-0.272727273,0,0.666666667,0,0,0.0125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
825,-0.788717919,-0.002351956,-0.413867979,-0.301507538,-0.402830981,1.861112521,0.241466498,0,0.188396812,0.071428571,1,-0.369564166,-1.665771222,0.53164557,4.150326797,2.767123288,0,0.512195122,0.332777314,-0.746238716,1.018854603,0.168035251,1.827586207,0,0.158980391,0,0,0.666666667,0,0,-0.527272727,-0.2,0,0,-0.325581395,0.0075,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
826,-0.788907562,-0.002504292,-0.420141419,-0.301507538,-0.402830981,1.861112521,0.241466498,0,0.188396812,0.071428571,1,-0.369564166,-1.665771222,0.53164557,4.150326797,2.767123288,0,0.512195122,0.332777314,-0.746238716,1.018854603,0.168035251,1.827586207,0,0.158980391,0.333333333,0,0.666666667,0,0,-0.509090909,-0.2,0,0,-0.302325581,0.005,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
827,-0.789068991,-0.002635273,-0.425457498,-0.301507538,-0.402830981,1.861112521,0.241466498,0,0.188396812,0.071428571,1,-0.369564166,-1.665771222,0.53164557,4.150326797,2.767123288,0,0.512195122,0.332777314,-0.746238716,1.018854603,0.168035251,1.827586207,0,0.158980391,0.333333333,0,1,0,0,-0.509090909,-0.2,0,0,-0.302325581,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
828,-0.790874074,-0.004070365,-0.483485144,-0.249246231,-0.477443969,1.652471441,0.241466498,0,0.188396812,0.483516484,0.624530663,-0.371499057,-1.882451659,1.037974684,3.77124183,4.136986301,0,0.512195122,0.332777314,-0.67001003,1.336782134,0.168035251,1.75862069,0,0.158980391,0.333333333,0.333333333,0.333333333,0,0.333333333,-0.272727273,-0.2,0,0,0,0.125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
829,-0.790986703,-0.004160058,-0.487026414,-0.249246231,-0.477443969,1.652471441,0.241466498,0,0.188396812,0.483516484,0.624530663,-0.371499057,-1.882451659,1.037974684,3.77124183,4.136986301,0,0.512195122,0.332777314,-0.67001003,1.336782134,0.168035251,1.75862069,0,0.158980391,0,0,0.666666667,0,0,-0.545454545,-0.2,0,0,-0.348837209,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
830,-0.791194849,-0.004323784,-0.493577801,-0.249246231,-0.477443969,1.652471441,0.241466498,0,0.188396812,0.483516484,0.624530663,-0.371499057,-1.882451659,1.037974684,3.77124183,4.136986301,0,0.512195122,0.332777314,-0.67001003,1.336782134,0.168035251,1.75862069,0,0.158980391,0.666666667,0,0.333333333,0.266666667,0,0.636363636,-0.2,0,0,1.162790698,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
831,-0.791318811,-0.004420596,-0.497473243,1.181909548,1.313517702,-0.665762775,0.241466498,1.151930894,0.188396812,-0.82967033,0.249061327,1.967784066,1.163820368,0.025316456,0.692810458,1.123287671,0,-0.463414634,0.332777314,0.657973922,-1.580520893,0.168035251,0.068965517,0,0.158980391,0.666666667,0,0.333333333,0.266666667,0,0.636363636,-0.2,0,0,1.162790698,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
832,-0.791543839,-0.004597135,-0.50455591,1.181909548,1.313517702,-0.665762775,0.241466498,1.151930894,0.188396812,-0.82967033,0.249061327,1.967784066,1.163820368,0.025316456,0.692810458,1.123287671,0,-0.463414634,0.332777314,0.657973922,-1.580520893,0.168035251,0.068965517,0,0.158980391,0,0,0.666666667,0,0,-0.509090909,-0.2,0,0,-0.302325581,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
872,-0.897385538,-0.333778478,0.151210496,-0.631155779,-0.37258585,0.899045321,0.241466498,0,0.188396812,1.961538462,0.374217772,-0.263145165,-1.215415804,0.784810127,1.54248366,0.940639269,0,-0.219512195,1,-0.754262788,0.891683591,0.168035251,1.137931034,0,0.158980391,0.666666667,0.333333333,1,0.4,0.666666667,0.818181818,0.3,0,0,1.395348837,0.075,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
873,-0.897746554,-0.333880984,0.144144845,-0.631155779,-0.37258585,0.899045321,0.241466498,0,0.188396812,1.961538462,0.374217772,-0.263145165,-1.215415804,0.784810127,1.54248366,0.940639269,0,-0.219512195,1,-0.754262788,0.891683591,0.168035251,1.137931034,0,0.158980391,0.666666667,0.666666667,1,0.133333333,0.666666667,-0.436363636,0.1,0,0,-0.209302326,0.025,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
874,-0.899680919,-0.334436228,0.106236556,0.39798995,0.443574422,-0.393370255,0.241466498,0.038294531,0.188396812,-0.148351648,0.123904881,0.435350457,0.653984045,0.911392405,0.091503268,0.301369863,0,-0.463414634,0.332777314,0.180541625,-0.596217256,0.168035251,0.172413793,0,0.158980391,0.666666667,1,0.666666667,0,0.333333333,-0.490909091,0.1,0,0,-0.279069767,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
875,-0.900022971,-0.33453304,0.099523709,0.39798995,0.443574422,-0.393370255,0.241466498,0.038294531,0.188396812,-0.148351648,0.123904881,0.435350457,0.653984045,0.911392405,0.091503268,0.301369863,0,-0.463414634,0.332777314,0.180541625,-0.596217256,0.168035251,0.172413793,0,0.158980391,0.333333333,0.666666667,0.666666667,0.333333333,0,0.727272727,0.3,0.333333333,0,1.279069767,0.125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
876,-0.900220709,-0.334589988,0.09563725,0.39798995,0.443574422,-0.393370255,0.241466498,0.038294531,0.188396812,-0.148351648,0.123904881,0.435350457,0.653984045,0.911392405,0.091503268,0.301369863,0,-0.463414634,0.332777314,0.180541625,-0.596217256,0.168035251,0.172413793,0,0.158980391,0.666666667,0.666666667,1,0.033333333,0.333333333,-0.181818182,1.8,0,0,-0.348837209,0.0075,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
901,0.361382717,-0.062701276,0.338352623,-0.550753769,-0.316428225,1.571333244,0.241466498,-0.848069106,0.188396812,0.565934066,0.123904881,0.309582547,-1.432096241,1.291139241,0.882352941,1.305936073,0,1.243902439,0.332777314,-0.509528586,1.107874312,0.168035251,2.24137931,0,0.158980391,0,0.333333333,0.333333333,0.033333333,0,-0.509090909,0,0.333333333,0,-0.325581395,0.0125,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
964,0.74826995,0.310166374,0.559201915,-0.458291457,-0.403414221,2.058162429,0.241466498,0,0.188396812,0.181318681,0.123904881,-0.325061675,-1.500074417,1.417721519,1.078431373,1.305936073,0,0.268292683,0.332777314,-0.738214644,2.252413424,0.168035251,1.931034483,0,0.158980391,0,0,0.666666667,0,0,-0.530909091,-0.12,0,0.01,-0.346511628,0.025,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
965,0.747677892,0.30926517,0.48764237,-0.093266332,-0.081132772,1.455421533,0.241466498,0,0.188396812,0.758241758,0.123904881,-0.35795482,-1.466085329,-0.227848101,0.483660131,0.210045662,0,2.951219512,0.332777314,-0.304914744,2.354150234,0.168035251,5.24137931,0,0.158980391,0,0,0,0,0,-0.4,-0.2,0,0,-0.162790698,0.005,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
968,0.607826625,0.65591107,0.490038589,0.514572864,0.173826182,0.922227663,0.241466498,0,0.188396812,0.153846154,0.123904881,-0.303777875,-1.002984003,-0.607594937,0.366013072,-0.520547945,0,2.219512195,0.332777314,-0.770310933,1.565689957,0.168035251,3.103448276,0,0.158980391,0,0.333333333,0.666666667,0,0,0.181818182,-0.2,0,0.05,0.581395349,0.005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
969,0.607505156,0.655950934,0.461365834,0.529447236,0.45594743,0.742564511,0.241466498,0,0.188396812,0.274725275,0.123904881,-0.305712765,-0.697082209,-0.481012658,0.248366013,-0.520547945,0,1.975609756,0.332777314,-0.766298897,1.324065033,0.168035251,2.827586207,0,0.158980391,0.333333333,0.333333333,0.666666667,0,0,0.272727273,-0.2,0,0,0.697674419,0.0025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
970,0.607352979,0.655968018,0.44702848,0.868341709,0.826637752,0.394829379,0.241466498,0,0.188396812,0.538461538,0.123904881,-0.317322111,-0.323202239,-0.734177215,0.248366013,-0.429223744,0,1.731707317,0.332777314,-0.766298897,0.802663882,0.168035251,2.551724138,0,0.158980391,0,0.333333333,0.666666667,0,0,0.272727273,-0.2,0,0,0.697674419,0.0025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
971,0.606621232,0.65602639,0.375338139,0.8,0.726237249,0.713586584,0.241466498,0,0.188396812,0.159340659,0.123904881,-0.325061675,-0.603612217,-0.860759494,0.071895425,-0.520547945,0,1.975609756,0.332777314,-0.786359077,0.967986198,0.168035251,3.068965517,0,0.158980391,0,0.333333333,0.666666667,0.02,0,0.363636364,-0.2,0,0,0.813953488,0.0075,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
979,0.599659,0.656133167,-0.241111786,0.434170854,0.292557068,0.800520367,0.241466498,0,0.188396812,0.417582418,0.123904881,-0.226382238,-0.90951401,-0.101265823,0.745098039,-0.246575342,0,1.731707317,0.332777314,-0.730190572,1.616558362,0.168035251,3.103448276,0,0.158980391,0,0.333333333,0.666666667,0.046666667,0,0.090909091,-0.15,0,0,0.465116279,0.0125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
980,0.599154363,0.656126049,-0.269759834,0.755778894,0.263270116,1.293145138,0.241466498,0,0.188396812,0.098901099,0.123904881,-0.301842984,-1.104951267,-0.101265823,0.065359477,-0.520547945,0,2.951219512,0.332777314,-0.762286861,1.820031982,0.168035251,4.724137931,0,0.158980391,0,0.333333333,0.666666667,0.066666667,0,0.272727273,-0.2,0,0,0.697674419,0.0125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
981,0.434851794,1.232252838,-0.051509672,-0.172864322,-0.318011303,1.74520081,0.241466498,0,0.188396812,0.373626374,0.123904881,-0.35795482,-1.882451659,0.151898734,0.248366013,-0.246575342,0,4.170731707,0.332777314,-0.786359077,2.354150234,0.168035251,3.413793103,0,0.158980391,0.333333333,0,0.333333333,0,0,-0.472727273,-0.2,0,0.005,-0.255813953,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1039,0.714168798,0.527040379,-0.247300291,1.253869347,1.166791324,0.012320733,0.241466498,-0.938978197,0.188396812,-0.263736264,0.123904881,-0.071590964,0.356579524,-0.860759494,-0.22875817,-0.520547945,0,2.219512195,0.332777314,-0.545636911,0.395716642,0.168035251,1.862068966,0,0.158980391,0.333333333,0,0,0,0,-0.363636364,-0.2,0,0,-0.11627907,0.0125,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1040,0.231385052,0.523600714,-0.972286966,0.853869347,0.927038255,0.203575056,0.241466498,0,0.188396812,-0.302197802,0.123904881,-0.216707783,-0.136262254,0.784810127,-0.248366013,-0.063926941,0,1,0.332777314,-0.192577733,0.853532287,0.168035251,1.620689655,0,0.158980391,0,0,0.333333333,0,0,-0.181818182,-0.2,0.333333333,0,0.11627907,0.0075,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1041,0.231927618,0.52201471,-1.115507602,0.973266332,0.866006414,-0.404961426,0.241466498,0,0.188396812,1.313186813,0.123904881,-0.292168529,0.152644995,-0.35443038,0.14379085,-0.246575342,0,1.243902439,0.332777314,-0.541624875,-0.049381902,0.168035251,1.413793103,0,0.158980391,0.666666667,0,0.333333333,0.02,0,0.454545455,-0.2,0,0,0.930232558,0.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1042,0.232174617,0.520598126,-1.258781585,0.840201005,1.088553919,0.371647037,0.241466498,0,0.188396812,-0.675824176,0.123904881,-0.23025202,0.059175003,0.151898734,0.300653595,-0.337899543,0,0.024390244,0.332777314,-0.176529589,0.764512578,0.168035251,0.931034483,0,0.158980391,0.666666667,0,0.666666667,0.02,0,-0.090909091,-0.2,0,0,0.23255814,0.125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1077,0.012959826,-0.384858071,0.982646038,-0.502512563,-0.473111333,1.79736108,0.241466498,0,0.188396812,-0.087912088,0.123904881,-0.338605911,-1.911342384,-0.227848101,1.281045752,0.575342466,0,3.195121951,0.332777314,-0.786359077,2.023505602,0.168035251,4.206896552,0,0.158980391,0,0.333333333,0.666666667,0.006666667,0,-0.490909091,-0.1,0.666666667,0,-0.279069767,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1078,0.004647655,-0.386431262,0.856385912,-0.542713568,-0.465404241,1.043934959,0.241466498,0,0.188396812,1.318681319,0.123904881,-0.276689402,-1.406604425,0.911392405,0.60130719,0.392694064,0,2.463414634,0.332777314,-0.74222668,1.311347932,0.168035251,3.517241379,0,0.158980391,0.333333333,0.333333333,0.666666667,0.02,0,-0.472727273,0,1,0,-0.255813953,0.0125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1079,-0.001776637,-0.38764568,0.758155118,-0.108542714,-0.128541806,1.287349552,0.241466498,-0.938978197,0.188396812,0.115384615,0.123904881,-0.108353892,-1.402355789,0.784810127,0.248366013,0.118721461,0,2.951219512,0.332777314,-0.722166499,1.998071399,0.168035251,3.793103448,0,0.158980391,0.333333333,0.333333333,0.666666667,0.033333333,0,-0.090909091,-0.17,0.333333333,0,0.23255814,0.005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1080,-0.007245541,-0.388712033,0.673941755,-0.180904523,-0.183866233,0.829498294,0.241466498,0,0.188396812,-0.593406593,0.123904881,-0.301842984,-0.748065842,1.164556962,0.620915033,-0.155251142,0,2.951219512,0.332777314,-0.589769308,1.133308514,0.168035251,3.379310345,0,0.158980391,0.333333333,0.333333333,0.666666667,0,0,-0.418181818,0.3,0,0,-0.186046512,0.0375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
